pct_err
-66.62879
-60.764279
41.993556
119.580228
-81.126192
110.899816
87.672092
54.817331
-3.497056
67.232182
25.518499
87.081072
62.007934
-205.007042
74.183966
-242.595583
-182.599916
-133.676415
-120.220363
-51.457268
-16.956631
36.586032
-34.038151
-70.582479
-95.445529
118.166636
-112.112223
-31.532344
-0.647629
41.1752
-116.43464
-41.888537
-22.493398
3.501296
-8.477683
23.497957
43.387719
-33.528471
-32.325174
-27.376984
-85.737517
9.313843
-65.683489
-104.163982
-181.452126
-63.693185
-9.347966
-22.310643
9.945505
-46.173916
-27.557034
45.283379
1.839064
-9.221238
56.658486
12.956575
93.218805
-56.372063
-178.430496
-34.082067
65.164022
2.542397
20.254716
-115.252455
-94.566059
-31.100567
-87.565593
14.127661
-60.064626
-49.298088
-126.559342
-75.31031
20.128691
-17.160942
-75.304898
-66.890433
-214.392071
25.55889
-48.684164
45.040591
128.000206
-62.926284
-184.470058
169.864677
-48.780934
-175.980642
-114.97925
51.274294
204.411773
-39.241536
-113.031473
99.38558
-99.860764
-39.280532
39.280746
-135.11541
-169.111974
-33.988325
-89.058725
124.876957
-3.928029
-115.088109
-233.280112
-149.289853
2.753082
-83.950775
-42.848766
89.813348
-40.187977
-46.797466
68.099243
16.502755
30.215229
-41.491929
64.968637
-70.462632
-25.052376
-35.14656
-96.616482
-87.803223
13.779474
38.502865
-7.612988
-7.851637
-120.677835
-172.684005
40.749924
22.041092
98.631803
62.405115
21.761209
-154.250544
9.934094
-119.027453
-133.796855
-98.995158
-108.351918
0.476165
-253.908728
-76.42234
-136.915829
2.075801
-69.215989
44.467414
-218.133629
29.687372
-46.012768
22.876486
-123.939695
-107.502433
-5.559611
-118.352492
-153.638666
-9.663655
-137.084608
99.225465
11.580658
60.70947
-64.333243
67.04045
-9.664912
-36.094226
-98.502662
-63.198417
24.333207
6.476414
70.391534
75.81701
-63.19498
-73.315775
25.22344
-141.05023
-121.454225
-216.81757
-101.179167
-146.998429
167.891857
-96.416761
57.593556
-42.586207
47.108842
121.299656
-115.525382
-91.884398
41.508581
-33.313022
47.069614
-214.862
62.769704
-96.828915
-14.554416
-161.562264
-25.504274
-172.230878
-102.148421
-5.167618
64.145045
-47.136072
-179.801642
-226.595651
-123.055464
74.260771
-67.636786
-42.436682
-76.403576
-156.858704
140.571325
-153.801525
-115.163754
-218.859666
40.268945
-67.41074
-30.150841
33.550158
29.492563
-33.207123
-150.258571
-240.748759
41.049882
35.181489
-98.349962
29.145702
36.911976
72.368745
-274.378919
-101.964139
38.206615
-56.711677
-174.076411
-240.437924
-57.586575
-25.802578
-18.784374
29.818821
-138.992246
-135.096289
-83.787364
-67.702635
-10.583392
-111.841648
-59.424886
-39.153479
-63.606373
-253.759182
20.431151
24.068621
82.915506
-129.895211
-34.916717
73.554114
-90.399344
-106.305786
-94.942539
68.986732
-33.247191
37.918191
26.38626
-196.11149
-64.352088
47.474638
-13.022726
-39.958907
67.50384
91.283435
-121.561595
-53.773677
-16.560823
-71.345068
-25.82233
-7.915173
-2.621403
47.244111
4.666368
-195.567295
-70.889705
-93.56915
-32.205062
-170.176088
-89.329009
-25.393236
54.1099
-22.300092
61.182371
-149.088242
-252.110083
-190.309877
-65.523012
-30.502777
-253.001912
-81.324245
-59.611931
-121.129376
-35.301133
-113.754193
-40.19906
-107.72555
-39.349762
78.122196
-53.86515
-174.705942
63.829693
-20.798361
-14.595966
-96.659601
-156.034575
-93.285003
-34.978042
-148.425322
-135.178218
62.119428
-171.106594
6.908053
-20.97267
-119.841467
39.728842
35.133025
62.071449
-110.465868
-107.31478
62.274774
172.130641
-27.837014
60.790291
-123.498847
-210.52021
-46.822582
-21.077755
128.300247
72.06485
-67.755767
-58.964304
9.688455
-81.778446
-83.755694
98.714986
19.875838
-186.451369
27.35311
-35.286788
-66.755428
-6.796604
-73.264558
-79.164662
97.777742
-147.827563
-112.567722
4.306031
-16.459635
-79.531682
-52.338164
-50.403121
-61.120614
-302.434863
-73.436829
-55.100037
10.665359
31.463605
-149.182434
-93.616868
-60.063373
11.251541
-10.084963
-16.429252
-27.242143
-219.833533
119.849511
-107.705951
72.215019
22.166356
-108.412746
10.314559
-64.940992
-83.556123
-180.64629
-36.49878
92.590757
-159.42449
102.665419
-171.958612
13.353996
-85.487749
-14.645648
-65.112728
44.462724
-174.043146
42.43682
-68.726428
-95.46489
-183.765981
-34.104895
-57.139877
-19.045529
-41.923199
62.520136
-16.293174
-117.387859
0.02694
9.922425
-12.850036
-20.334612
162.857687
-59.246268
7.296295
-11.081379
-15.355847
-34.371837
29.772071
-93.146786
-143.578688
-37.108778
-105.030265
-57.66419
-85.428725
-184.066189
-153.782039
-204.822276
26.998313
-6.903109
-198.615993
-9.135084
-28.364006
-118.112395
-52.362186
-45.705816
41.950849
-16.017063
-105.103379
33.351233
-84.381111
54.147895
51.547494
113.354665
-54.354668
4.271568
-8.765694
-230.559955
-106.105887
-242.805057
31.657467
85.420478
-7.354918
-132.35588
-87.97157
-69.749399
-146.497005
27.330444
125.904012
-94.150025
2.391442
-96.473987
-32.540701
-100.782772
142.720104
-18.391253
-6.113392
-167.893061
-53.998701
-71.32501
-122.963276
-54.111879
10.329263
-20.028642
-206.038866
-37.133046
-41.71601
13.371666
12.230118
-23.828035
-96.804579
18.803006
79.057603
-85.464892
25.916708
-15.151858
-105.566283
-48.6569
90.487279
-31.770762
-131.978741
37.981262
-32.880098
10.300598
35.701105
-242.360669
41.126541
-64.309512
-71.316041
49.42092
-10.940503
-63.543124
23.941365
-209.298842
-136.848136
30.080184
26.691657
34.575741
-110.724062
-49.357778
-21.747509
-43.091488
-2.444551
-93.282052
-31.056791
79.295383
-109.964937
-147.27171
107.117047
-0.025303
-173.104795
60.622156
-55.378565
-7.307935
-111.144076
-25.707577
-231.440556
-117.919388
22.97901
20.995974
-78.938188
-33.921658
-148.07931
130.941678
-191.341139
16.37852
-86.781739
-162.113283
-96.39997
-107.108139
-241.305763
-0.465081
-141.411014
80.065709
-131.733269
-79.252349
-60.835207
-57.597163
-196.870008
-37.639281
-52.128297
-208.119172
-2.207316
-128.487834
-70.866482
-142.452453
4.735039
-68.577818
152.966214
-19.523433
-134.939027
-96.961625
30.443464
13.921488
-92.935144
-69.729962
-183.494665
-29.245598
42.110921
-175.253475
-93.531698
16.24472
-165.541756
14.631825
-18.552072
16.850517
-102.423167
-2.219524
-123.881737
-75.191766
-29.303664
-79.183727
-67.30839
-43.346571
-50.717634
1.554402
-75.150712
-76.169083
7.826821
94.546264
-100.78621
-163.932788
-33.632902
-12.495227
-156.395592
-27.625331
-23.090206
-199.739806
48.265533
-68.469482
-86.982353
-162.327293
-271.630666
-43.627968
-80.748855
15.457408
-151.616281
-5.647079
-117.466284
45.905273
-114.35011
-19.21942
-111.100177
89.921084
19.21931
-3.551578
-8.194318
-33.133983
-50.570248
-24.886004
-37.045301
53.719779
-90.440418
-61.397711
-20.183074
-62.014319
-229.046728
-139.026921
-68.650329
-64.634752
-99.595819
-173.975842
6.15234
42.098112
17.611554
-26.064536
-110.214328
-218.550825
-112.716145
5.088669
-126.22872
-94.675148
-176.990226
-75.829657
-110.779164
-98.46336
106.918182
32.363775
134.008479
18.983409
-78.821008
-146.49443
-4.316276
-169.323887
-182.450769
-170.458412
-56.658014
-63.220759
40.019654
65.465567
162.590796
-5.974123
-94.236262
22.170904
-57.479509
6.151868
-72.556795
-140.306841
-160.407599
-104.836825
-152.999361
-113.231988
-50.672872
35.178605
69.12517
-101.565808
-60.865167
-235.503859
-62.836839
-191.56146
88.770205
-77.688693
-25.64516
62.967793
-96.926607
-26.772835
-96.524601
-72.951213
-43.15388
-93.264516
-169.376876
107.400066
-117.114834
15.845839
-27.445157
-153.537223
-58.694231
-127.744637
224.636573
-24.661026
9.928648
-77.677516
-92.756188
88.923741
-2.049218
-94.281941
-86.791033
-120.689951
83.234868
68.61134
54.810584
-129.959056
74.328126
70.781891
-61.281162
-112.241101
-15.493062
-99.966712
-82.181286
-87.625198
-35.734613
-39.672801
-101.705676
114.600172
77.710083
-83.601349
26.139712
7.742252
48.811707
-71.359532
-37.634348
-37.380392
-128.866133
-48.963531
-143.621699
-12.601336
22.64799
18.947554
-206.767074
-45.707027
-5.940032
54.133424
58.540265
130.036859
-179.888335
79.511852
-75.874755
118.112431
-21.778683
-45.833601
40.175043
-66.414995
36.272014
-100.562601
-64.173503
-101.84826
-84.093727
-158.602608
-25.382308
-94.032049
13.054784
-80.689965
-118.600963
-149.30672
-185.959806
48.48476
-61.028049
32.539999
-33.993043
-2.386457
-90.42581
126.568546
-100.104905
79.116353
-35.207334
172.274169
-123.467517
155.439105
-79.551097
-49.187275
112.593182
-33.170581
-149.927553
-51.166382
1.061695
-206.27256
-183.375029
-198.164357
-34.44839
-47.172576
-31.018903
-57.17851
-87.308116
-312.329647
-153.224603
-117.920143
34.633276
-177.841719
9.223519
102.000513
-38.779371
-116.858411
-73.72348
-108.450791
-123.048382
1.502418
58.982977
-1.037301
-133.24226
-22.217143
-19.840451
37.244496
-134.665608
-46.023964
-123.491603
-42.802448
-34.875136
-43.293044
39.00634
-133.904389
53.401831
19.663061
-96.409521
-97.055366
-51.175685
-79.653375
-98.052544
-109.649854
-44.343536
-206.626375
236.02232
-60.292096
-241.591937
-189.5636
-38.989255
3.352658
54.981334
-152.939977
-165.261062
-89.205502
-48.455831
176.506358
-94.578388
-58.843799
0.363937
75.089022
1.558914
63.46034
-37.068292
56.867395
-38.106697
-66.533097
-37.462219
47.458472
-31.432086
22.982469
-52.710639
-173.000925
-41.936376
20.519499
66.278048
33.178296
118.301393
41.930301
-86.799232
-102.159287
-49.884225
108.634887
-111.850681
-33.312471
-120.064508
37.692082
-49.362581
27.185413
11.059082
-170.284945
-152.804701
-52.680826
-228.395217
-4.748591
-69.277047
-99.438981
-135.77009
-210.160651
5.291043
-110.243537
-157.648187
7.481924
-200.863826
34.310575
-54.046514
43.844676
-73.407978
-106.46193
-182.247722
-61.446023
-63.964106
-48.25687
128.309277
-69.045965
13.896534
-54.446225
2.568332
-173.770657
-71.006619
-37.174797
42.694325
-9.142858
-119.041353
-58.940402
-66.383855
-173.947046
-55.068052
-81.95029
-121.370971
-142.637611
5.124702
-138.813681
-5.911653
-127.164951
-140.184117
-92.990181
-111.643453
-158.063049
43.94351
-82.447088
-103.94562
-33.285555
-46.753755
-55.453389
-54.067494
-72.906722
-170.503337
-159.702025
-141.295418
-74.577554
-135.639606
13.573088
-136.314172
15.506963
-128.96076
-26.604381
113.852926
15.455066
-105.976224
-75.419868
61.670644
-33.067263
-74.401839
-38.862795
69.829705
-55.9631
-86.111307
-144.565278
-17.415457
1.791072
8.711022
-10.903046
-29.520386
75.155489
-33.599053
-70.940157
-141.318346
-26.850425
-143.562204
45.902424
59.895994
-37.863395
3.289107
-5.013375
-32.1991
-34.943321
-22.709825
-93.096974
-11.915664
2.526858
15.466188
-159.784167
-128.633566
-63.207507
-20.047616
-5.844267
-35.253149
-27.063338
-33.170218
35.054473
-6.572057
35.464855
26.212174
-86.353238
3.205789
-124.522627
35.907994
-135.99853
-124.96609
-52.25209
-63.381165
-47.40339
-7.458245
-36.933394
-176.489091
72.851374
11.409837
-25.884827
-232.276563
-59.443448
-72.627921
-10.159532
-109.734628
-111.426759
-121.008638
135.351915
136.039878
-101.613808
-145.6101
-64.664458
0.395874
-164.608852
-41.401271
-12.954379
-3.911685
-160.880069
-24.302542
-139.530271
108.600976
-121.446032
5.759379
-130.98488
-103.791361
102.198375
63.31573
-121.370691
-32.724231
23.51256
-142.296914
28.127042
11.807011
-202.464054
-122.449819
69.424621
-228.98406
-73.63806
-131.851539
-33.428529
-151.128108
34.411124
15.803961
120.243135
8.073862
124.875845
-111.699734
-371.844003
-66.940502
-28.928052
-86.733523
-31.659852
-189.130118
36.716459
-64.17733
-104.032708
-110.672749
19.190102
-80.680309
60.328514
41.982605
-90.258321
27.418393
-91.641642
-4.133503
97.546284
33.553608
-36.098533
-105.358508
-28.668908
125.162598
-69.375558
-30.203065
